customer_id,segment,region,risk_tier,main_risk_driver,recommended_action,governance_priority_score,total_revenue,revenue_in_scope,high_discount_revenue,margin_at_risk_revenue,discount_leakage_value,priority_value_proxy
C00750,Enterprise,APAC,Low,margin_erosion_score,monitor only,31.95,4008883.07,4008883.07,224057.04000000004,0.0,821207.73,0.0
C00155,SMB,APAC,Low,margin_erosion_score,monitor only,31.91,102014.93,102014.93,0.0,0.0,13784.310000000007,0.0
C01185,SMB,North America,Low,margin_erosion_score,monitor only,31.89,136996.63,136996.63,5115.62,0.0,23545.809999999998,0.0
C00210,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,31.88,1074664.2,1074664.2,124036.06000000001,0.0,196786.5,0.0
C00622,Mid-Market,Europe,Low,pricing_risk_score,monitor only,31.82,1401035.75,1401035.75,257715.8,0.0,280640.39,0.0
C00278,Mid-Market,APAC,Low,pricing_risk_score,monitor only,31.81,3465589.57,3465589.57,184397.34000000003,0.0,617223.7400000001,0.0
C00202,Public Sector,North America,Low,pricing_risk_score,monitor only,31.73,1704744.1,1704744.1,39703.0,0.0,331929.5799999999,0.0
C01162,Mid-Market,North America,Low,pricing_risk_score,monitor only,31.7,1732002.29,1732002.29,47470.41,0.0,271991.31999999995,0.0
C00020,Mid-Market,North America,Low,discount_dependency_score,monitor only,31.68,2657912.02,2657912.02,191989.12,0.0,504907.04000000004,0.0
C01101,SMB,APAC,Low,margin_erosion_score,monitor only,31.68,61108.39,61108.39,0.0,0.0,7567.980000000007,0.0
C00663,SMB,APAC,Low,pricing_risk_score,monitor only,31.63,141515.73,141515.73,6044.04,0.0,23355.090000000004,0.0
C00582,Mid-Market,LATAM,Low,margin_erosion_score,monitor only,31.57,150112.52999999997,150112.52999999997,0.0,0.0,17220.030000000006,0.0
C00076,SMB,North America,Low,pricing_risk_score,monitor only,31.55,280244.96,280244.96,8540.19,0.0,52256.829999999994,0.0
C00670,SMB,LATAM,Low,pricing_risk_score,monitor only,31.53,83771.76,83771.76,0.0,0.0,10402.00000000001,0.0
C01009,Mid-Market,North America,Low,pricing_risk_score,monitor only,31.51,947291.41,947291.41,13023.800000000001,0.0,161850.34,0.0
C00814,Mid-Market,Europe,Low,pricing_risk_score,monitor only,31.46,1276538.99,1276538.99,108009.48000000001,0.0,233673.63000000003,0.0
C00207,SMB,APAC,Low,pricing_risk_score,monitor only,31.45,101711.43000000001,101711.43000000001,5973.46,0.0,19046.46,0.0
C01140,Mid-Market,North America,Low,pricing_risk_score,monitor only,31.45,1426277.8699999999,1426277.8699999999,86190.4,0.0,283093.45999999996,0.0
C00560,Mid-Market,APAC,Low,pricing_risk_score,monitor only,31.38,1269772.65,1269772.65,89595.19,0.0,225974.3,0.0
C00850,Public Sector,North America,Low,margin_erosion_score,monitor only,31.35,835804.89,835804.89,36321.21,0.0,159710.16000000003,0.0
C00166,SMB,Europe,Low,discount_dependency_score,monitor only,31.32,53079.009999999995,53079.009999999995,0.0,0.0,6718.26,0.0
C00617,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,31.3,1404594.07,1404594.07,32120.85,0.0,262349.5,0.0
C00638,Mid-Market,Europe,Low,pricing_risk_score,monitor only,31.3,1683187.14,1683187.14,123382.89,0.0,303103.95999999996,0.0
C00368,Mid-Market,North America,Low,pricing_risk_score,monitor only,31.29,2236606.86,2236606.86,34465.84,0.0,404733.52999999997,0.0
C00856,Mid-Market,Europe,Low,pricing_risk_score,monitor only,31.28,1102665.99,1102665.99,7995.539999999999,0.0,190397.21000000002,0.0
C00192,SMB,LATAM,Low,pricing_risk_score,monitor only,31.21,79530.67,79530.67,0.0,0.0,11999.48,0.0
C00653,Mid-Market,Europe,Low,pricing_risk_score,monitor only,31.21,838146.74,838146.74,115115.70999999999,0.0,147560.98000000004,0.0
C00411,Mid-Market,North America,Low,pricing_risk_score,monitor only,31.2,1222212.88,1222212.88,105013.93,0.0,211000.57,0.0
C00044,SMB,North America,Low,margin_erosion_score,monitor only,31.12,86546.89,86546.89,0.0,0.0,8946.859999999995,0.0
C00534,Mid-Market,North America,Low,pricing_risk_score,monitor only,31.08,721864.98,721864.98,88208.43,0.0,127627.84999999998,0.0
C00769,SMB,Europe,Low,pricing_risk_score,monitor only,31.08,116040.48999999999,116040.48999999999,0.0,0.0,15964.810000000001,0.0
C00849,SMB,North America,Low,discount_dependency_score,monitor only,31.08,272368.67,272368.67,0.0,0.0,23907.22000000001,0.0
C00323,SMB,APAC,Low,discount_dependency_score,monitor only,31.07,55428.54,55428.54,0.0,0.0,6759.629999999997,0.0
C00978,SMB,LATAM,Low,pricing_risk_score,monitor only,31.06,160885.57,160885.57,0.0,0.0,23708.34000000002,0.0
C00135,Mid-Market,APAC,Low,margin_erosion_score,monitor only,31.04,408582.07,408582.07,0.0,0.0,80688.29,0.0
C00685,Mid-Market,North America,Low,pricing_risk_score,monitor only,30.99,1829740.59,1829740.59,162070.89,0.0,344024.26,0.0
C00339,SMB,LATAM,Low,margin_erosion_score,monitor only,30.98,83352.51999999999,83352.51999999999,0.0,0.0,9316.030000000002,0.0
C00590,SMB,North America,Low,discount_dependency_score,monitor only,30.93,39707.06,39707.06,0.0,0.0,3175.9700000000003,0.0
C00924,Mid-Market,North America,Low,discount_dependency_score,monitor only,30.89,1587465.53,1587465.53,146014.33000000002,0.0,296211.98000000004,0.0
C00918,SMB,North America,Low,pricing_risk_score,monitor only,30.83,83305.3,83305.3,0.0,0.0,15128.839999999998,0.0
C00645,Mid-Market,North America,Low,discount_dependency_score,monitor only,30.74,628588.86,628588.86,46396.08,0.0,113898.54999999999,0.0
C00920,Mid-Market,North America,Low,pricing_risk_score,monitor only,30.74,1384921.69,1384921.69,16212.72,0.0,236911.19999999998,0.0
C00612,Mid-Market,Europe,Low,pricing_risk_score,monitor only,30.72,2567186.87,2567186.87,57168.1,0.0,445953.6,0.0
C00488,SMB,Europe,Low,pricing_risk_score,monitor only,30.65,665463.56,665463.56,22119.850000000002,0.0,112822.55,0.0
C00322,Mid-Market,Europe,Low,pricing_risk_score,monitor only,30.57,792166.1799999999,792166.1799999999,37965.45,0.0,139965.67,0.0
C00211,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,30.56,1137130.37,1137130.37,121653.3,0.0,210497.97999999995,0.0
C00126,Mid-Market,APAC,Low,pricing_risk_score,monitor only,30.56,466539.83,466539.83,38314.38,0.0,82687.98999999999,0.0
C00784,Mid-Market,North America,Low,margin_erosion_score,monitor only,30.54,1446726.83,1446726.83,99467.96999999999,0.0,267076.47,0.0
C00344,Mid-Market,North America,Low,pricing_risk_score,monitor only,30.52,1565585.69,1565585.69,48334.8,0.0,301001.08,0.0
C00899,SMB,North America,Low,margin_erosion_score,monitor only,30.45,130296.45999999999,130296.45999999999,0.0,0.0,24090.740000000005,0.0
C00915,Public Sector,North America,Low,margin_erosion_score,monitor only,30.42,3113171.65,3113171.65,255450.56,0.0,610240.2999999998,0.0
C01190,Mid-Market,North America,Low,pricing_risk_score,monitor only,30.3,717265.71,717265.71,16635.9,0.0,127208.42,0.0
C00215,Mid-Market,North America,Low,pricing_risk_score,monitor only,30.3,440155.65,440155.65,6292.54,0.0,87052.55000000002,0.0
C00676,SMB,LATAM,Low,pricing_risk_score,monitor only,30.27,289984.78,289984.78,0.0,0.0,43182.67,0.0
C00366,SMB,Europe,Low,pricing_risk_score,monitor only,30.27,1963148.37,1963148.37,44582.88,0.0,315564.1699999999,0.0
C01092,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,30.19,1146837.17,1146837.17,43751.16,0.0,225112.98000000007,0.0
C00547,SMB,LATAM,Low,discount_dependency_score,monitor only,30.19,23772.74,23772.74,0.0,0.0,2882.1499999999996,0.0
C00026,SMB,APAC,Low,discount_dependency_score,monitor only,30.12,261015.46000000002,261015.46000000002,36585.36,0.0,43470.829999999994,0.0
C00884,Mid-Market,North America,Low,pricing_risk_score,monitor only,30.05,984557.28,984557.28,72296.1,0.0,187092.11000000004,0.0
C00731,SMB,Europe,Low,pricing_risk_score,monitor only,29.96,501053.88,501053.88,35226.25,0.0,90975.54000000001,0.0
C01053,SMB,North America,Low,pricing_risk_score,monitor only,29.93,747272.59,747272.59,13129.35,0.0,128929.32999999999,0.0
C01036,Mid-Market,APAC,Low,pricing_risk_score,monitor only,29.91,1295615.31,1295615.31,32153.44,0.0,218019.75000000003,0.0
C00409,SMB,Europe,Low,pricing_risk_score,monitor only,29.91,212019.04,212019.04,8688.96,0.0,35086.78999999999,0.0
C00114,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.9,274994.43,274994.43,12710.880000000001,0.0,52589.869999999995,0.0
C00518,Mid-Market,Europe,Low,pricing_risk_score,monitor only,29.86,1832469.15,1832469.15,95589.34000000001,0.0,305724.38,0.0
C00843,Mid-Market,Europe,Low,pricing_risk_score,monitor only,29.8,611515.45,611515.45,0.0,0.0,98317.78000000001,0.0
C01127,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.75,851951.91,851951.91,26959.0,0.0,158140.94999999998,0.0
C00331,Mid-Market,North America,Low,margin_erosion_score,monitor only,29.73,174013.45,174013.45,0.0,0.0,27039.94,0.0
C01031,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.69,360985.2,360985.2,12794.550000000001,0.0,65406.250000000015,0.0
C01113,Mid-Market,North America,Low,margin_erosion_score,monitor only,29.62,398708.19,398708.19,0.0,0.0,61620.220000000016,0.0
C00471,SMB,North America,Low,pricing_risk_score,monitor only,29.62,74203.26000000001,74203.26000000001,0.0,0.0,9920.019999999999,0.0
C00559,Mid-Market,APAC,Low,pricing_risk_score,monitor only,29.62,634334.04,634334.04,31649.58,0.0,122136.98999999998,0.0
C00747,SMB,North America,Low,pricing_risk_score,monitor only,29.56,264201.44,264201.44,0.0,0.0,38551.87000000001,0.0
C00515,SMB,North America,Low,pricing_risk_score,monitor only,29.55,407475.68,407475.68,5121.14,0.0,66410.81,0.0
C00253,Mid-Market,APAC,Low,pricing_risk_score,monitor only,29.52,3225455.15,3225455.15,204211.77,0.0,564822.49,0.0
C00500,Mid-Market,LATAM,Low,discount_dependency_score,monitor only,29.5,133758.36,133758.36,8383.12,0.0,23707.129999999994,0.0
C00102,Mid-Market,Europe,Low,pricing_risk_score,monitor only,29.45,2144847.45,2144847.45,171345.92,0.0,398939.85,0.0
C00180,Mid-Market,Europe,Low,pricing_risk_score,monitor only,29.41,4419046.18,4419046.18,252238.80000000005,0.0,746996.82,0.0
C00679,SMB,Europe,Low,discount_dependency_score,monitor only,29.4,44418.380000000005,44418.380000000005,0.0,0.0,5338.5099999999975,0.0
C00018,SMB,Europe,Low,pricing_risk_score,monitor only,29.4,639107.0,639107.0,21017.36,0.0,98967.41,0.0
C00489,Mid-Market,Europe,Low,pricing_risk_score,monitor only,29.3,4519009.43,4519009.43,120013.36000000002,0.0,791953.3900000001,0.0
C00921,SMB,North America,Low,margin_erosion_score,monitor only,29.26,106147.38,106147.38,15094.38,0.0,18154.940000000002,0.0
C00566,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.25,400711.45,400711.45,18372.0,0.0,63706.47,0.0
C00097,SMB,North America,Low,pricing_risk_score,monitor only,29.23,75526.9,75526.9,0.0,0.0,9098.03,0.0
C00570,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,29.21,445391.58999999997,445391.58999999997,22353.84,0.0,76711.41,0.0
C00398,SMB,North America,Low,pricing_risk_score,monitor only,29.17,387528.93,387528.93,8380.26,0.0,58447.26999999999,0.0
C00188,SMB,North America,Low,discount_dependency_score,monitor only,29.16,49455.04,49455.04,0.0,0.0,5687.960000000004,0.0
C00017,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.16,2559634.25,2559634.25,101902.29000000001,0.0,423586.97,0.0
C00533,SMB,LATAM,Low,pricing_risk_score,monitor only,29.12,126552.26000000001,126552.26000000001,0.0,0.0,15578.32,0.0
C01077,Mid-Market,Europe,Low,pricing_risk_score,monitor only,29.11,3029078.94,3029078.94,244705.02000000002,0.0,564304.7300000001,0.0
C00375,SMB,North America,Low,pricing_risk_score,monitor only,29.08,1478762.69,1478762.69,71877.79000000001,0.0,248991.5,0.0
C00311,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.06,758136.27,758136.27,15513.4,0.0,151782.71000000002,0.0
C00999,Public Sector,North America,Low,margin_erosion_score,monitor only,29.01,4459860.06,4459860.06,331271.62000000005,0.0,857260.1399999999,0.0
C00609,Mid-Market,North America,Low,pricing_risk_score,monitor only,29.01,724029.74,724029.74,65996.37,0.0,130659.72999999997,0.0
C00562,SMB,North America,Low,discount_dependency_score,monitor only,28.95,242834.13999999998,242834.13999999998,24819.659999999996,0.0,26299.32000000001,0.0
C00095,SMB,North America,Low,pricing_risk_score,monitor only,28.92,1003963.49,1003963.49,45534.96,0.0,146567.77,0.0
C00616,Mid-Market,Europe,Low,discount_dependency_score,monitor only,28.82,990351.51,990351.51,90203.57999999999,0.0,172682.39,0.0
C00399,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,28.75,1066417.7,1066417.7,0.0,0.0,213388.64,0.0
C00583,SMB,North America,Low,pricing_risk_score,monitor only,28.74,213200.48,213200.48,10024.31,0.0,35488.04,0.0
C00678,Mid-Market,North America,Low,margin_erosion_score,monitor only,28.74,656304.27,656304.27,105216.75,0.0,126204.93000000002,0.0
C00212,Mid-Market,APAC,Low,pricing_risk_score,monitor only,28.73,1245379.76,1245379.76,27877.05,0.0,197664.73000000004,0.0
C00156,Mid-Market,North America,Low,pricing_risk_score,monitor only,28.72,436459.63,436459.63,0.0,0.0,78077.02000000002,0.0
C00531,Mid-Market,APAC,Low,pricing_risk_score,monitor only,28.68,1290325.62,1290325.62,103102.79999999999,0.0,214904.19,0.0
C01033,Mid-Market,North America,Low,pricing_risk_score,monitor only,28.64,2157061.01,2157061.01,173174.91,0.0,360028.05000000005,0.0
C00249,SMB,Europe,Low,pricing_risk_score,monitor only,28.6,125966.84,125966.84,0.0,0.0,19197.92000000001,0.0
C00391,Mid-Market,North America,Low,pricing_risk_score,monitor only,28.58,1281545.41,1281545.41,29910.210000000003,0.0,229256.26999999996,0.0
C01136,SMB,Europe,Low,pricing_risk_score,monitor only,28.55,1348766.07,1348766.07,33293.84,0.0,210120.61,0.0
C00651,SMB,North America,Low,pricing_risk_score,monitor only,28.55,206026.50999999998,206026.50999999998,0.0,0.0,29998.98000000001,0.0
C01090,Mid-Market,North America,Low,pricing_risk_score,monitor only,28.55,486995.14,486995.14,13599.7,0.0,78811.97,0.0
C00318,Mid-Market,APAC,Low,pricing_risk_score,monitor only,28.45,1337987.96,1337987.96,20366.35,0.0,219958.48999999996,0.0
C00877,SMB,APAC,Low,pricing_risk_score,monitor only,28.42,185346.36,185346.36,8324.08,0.0,26484.650000000005,0.0
C00641,Mid-Market,North America,Low,pricing_risk_score,monitor only,28.41,2393808.29,2393808.29,105486.86999999998,0.0,398235.86999999994,0.0
C00735,SMB,LATAM,Low,pricing_risk_score,monitor only,28.4,427056.05,427056.05,14328.94,0.0,68260.08000000002,0.0
C00669,SMB,Europe,Low,pricing_risk_score,monitor only,28.24,138682.8,138682.8,0.0,0.0,18078.28,0.0
C00732,SMB,Europe,Low,pricing_risk_score,monitor only,28.15,517447.35000000003,517447.35000000003,57430.31999999999,0.0,79657.69999999995,0.0
C00266,SMB,Europe,Low,pricing_risk_score,monitor only,28.15,484891.81,484891.81,10285.050000000001,0.0,73124.01999999999,0.0
C00558,Mid-Market,APAC,Low,pricing_risk_score,monitor only,28.13,1229819.59,1229819.59,10823.46,0.0,219425.34000000003,0.0
C00260,Mid-Market,North America,Low,margin_erosion_score,monitor only,28.09,669861.15,669861.15,10509.46,0.0,132487.17000000004,0.0
C00537,Mid-Market,APAC,Low,pricing_risk_score,monitor only,28.02,871745.9,871745.9,10037.1,0.0,147547.47000000003,0.0
C00584,SMB,North America,Low,pricing_risk_score,monitor only,28.01,83330.91,83330.91,0.0,0.0,7803.329999999998,0.0
C00244,Mid-Market,North America,Low,margin_erosion_score,monitor only,27.9,507874.6,507874.6,0.0,0.0,92001.91,0.0
C00329,Mid-Market,North America,Low,pricing_risk_score,monitor only,27.89,1717809.26,1717809.26,17455.2,0.0,270957.89,0.0
C00983,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,27.89,8287126.14,8287126.14,165042.05,0.0,1388845.7499999995,0.0
C01132,Mid-Market,North America,Low,margin_erosion_score,monitor only,27.84,766766.61,766766.61,122138.31,0.0,136303.04,0.0
C00813,Public Sector,North America,Low,margin_erosion_score,monitor only,27.78,297138.52,297138.52,0.0,0.0,55012.56999999999,0.0
C01005,Mid-Market,North America,Low,pricing_risk_score,monitor only,27.77,1182342.73,1182342.73,50300.52,0.0,208301.13,0.0
C00061,Mid-Market,North America,Low,pricing_risk_score,monitor only,27.77,3398550.6,3398550.6,81616.06999999999,0.0,544462.9900000001,0.0
C01025,Mid-Market,APAC,Low,margin_erosion_score,monitor only,27.7,538642.17,538642.17,12647.16,0.0,86895.52,0.0
C00801,Mid-Market,APAC,Low,margin_erosion_score,monitor only,27.69,2507582.33,2507582.33,43734.08,0.0,456328.7799999999,0.0
C00804,Mid-Market,Europe,Low,pricing_risk_score,monitor only,27.66,1485253.97,1485253.97,41422.799999999996,0.0,227655.34999999998,0.0
C00910,SMB,North America,Low,pricing_risk_score,monitor only,27.64,77215.78,77215.78,0.0,0.0,8337.330000000009,0.0
C00792,SMB,Europe,Low,pricing_risk_score,monitor only,27.63,460452.39,460452.39,12645.5,0.0,75242.70999999999,0.0
C01109,Public Sector,Europe,Low,margin_erosion_score,monitor only,27.6,2679825.14,2679825.14,52748.41,0.0,485313.0399999999,0.0
C00086,SMB,APAC,Low,pricing_risk_score,monitor only,27.55,399425.37,399425.37,6379.48,0.0,65812.38000000003,0.0
C00455,SMB,APAC,Low,pricing_risk_score,monitor only,27.53,94083.61,94083.61,0.0,0.0,9548.150000000001,0.0
C01069,SMB,LATAM,Low,pricing_risk_score,monitor only,27.52,208558.44,208558.44,0.0,0.0,20428.139999999992,0.0
C00057,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,27.49,3321985.7800000003,3321985.7800000003,152929.87,0.0,541393.5800000001,0.0
C00483,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,27.49,1095005.18,1095005.18,16839.36,0.0,203734.63000000006,0.0
C00835,Mid-Market,North America,Low,pricing_risk_score,monitor only,27.39,1697651.54,1697651.54,53131.229999999996,0.0,257654.09999999998,0.0
C00710,Mid-Market,APAC,Low,pricing_risk_score,monitor only,27.26,1676839.65,1676839.65,164305.05,0.0,279069.22,0.0
C00721,Mid-Market,Europe,Low,pricing_risk_score,monitor only,27.24,1199434.61,1199434.61,15151.84,0.0,205159.61999999997,0.0
C01032,Mid-Market,Europe,Low,pricing_risk_score,monitor only,27.21,2503420.95,2503420.95,113326.56000000001,0.0,394663.41,0.0
C00092,Mid-Market,Europe,Low,margin_erosion_score,monitor only,27.21,662712.47,662712.47,21859.14,0.0,122300.34000000003,0.0
C01064,Mid-Market,North America,Low,pricing_risk_score,monitor only,27.15,1374594.89,1374594.89,21431.76,0.0,230272.08000000007,0.0
C00338,Mid-Market,LATAM,Low,margin_erosion_score,monitor only,27.12,840481.31,840481.31,8285.099999999999,0.0,158733.24999999997,0.0
C00836,Mid-Market,LATAM,Low,margin_erosion_score,monitor only,27.09,1156799.33,1156799.33,20772.16,0.0,214920.32,0.0
C00172,Mid-Market,APAC,Low,pricing_risk_score,monitor only,27.08,1562063.83,1562063.83,41890.15,0.0,255991.36,0.0
C01054,SMB,Europe,Low,margin_erosion_score,monitor only,27.07,92364.06999999999,92364.06999999999,0.0,0.0,11895.95,0.0
C00805,SMB,North America,Low,pricing_risk_score,monitor only,27.06,519692.0,519692.0,13490.85,0.0,82839.97999999998,0.0
C00629,Mid-Market,APAC,Low,discount_dependency_score,monitor only,27.03,2422077.67,2422077.67,251212.88,0.0,425433.5400000001,0.0
C00335,SMB,North America,Low,margin_erosion_score,monitor only,26.99,73898.58,73898.58,0.0,0.0,7833.209999999997,0.0
C00355,Mid-Market,North America,Low,pricing_risk_score,monitor only,26.97,4226697.87,4226697.87,120244.55,0.0,666629.7899999999,0.0
C00958,Mid-Market,North America,Low,pricing_risk_score,monitor only,26.93,655955.6699999999,655955.6699999999,0.0,0.0,125746.87000000001,0.0
C01072,Mid-Market,Europe,Low,pricing_risk_score,monitor only,26.9,1644867.38,1644867.38,39869.52,0.0,276216.1,0.0
C00552,SMB,North America,Low,pricing_risk_score,monitor only,26.89,364446.24,364446.24,0.0,0.0,54333.01000000001,0.0
C00111,Mid-Market,North America,Low,margin_erosion_score,monitor only,26.84,291552.41,291552.41,12624.54,0.0,53700.67000000002,0.0
C00218,SMB,Europe,Low,pricing_risk_score,monitor only,26.76,697430.89,697430.89,35124.84,0.0,97370.68,0.0
C00525,SMB,Europe,Low,pricing_risk_score,monitor only,26.75,212908.78,212908.78,4270.47,0.0,29937.159999999996,0.0
C00601,Mid-Market,Europe,Low,pricing_risk_score,monitor only,26.74,3278119.13,3278119.13,135554.73,0.0,545254.79,0.0
C00544,Public Sector,APAC,Low,margin_erosion_score,monitor only,26.74,1764666.22,1764666.22,84133.3,0.0,296801.26999999996,0.0
C00576,Mid-Market,Europe,Low,pricing_risk_score,monitor only,26.68,5147248.79,5147248.79,8314.23,0.0,810799.0000000001,0.0
C00815,SMB,North America,Low,pricing_risk_score,monitor only,26.54,235163.36000000002,235163.36000000002,21807.74,0.0,39564.509999999995,0.0
C00860,Mid-Market,North America,Low,pricing_risk_score,monitor only,26.54,252527.59999999998,252527.59999999998,0.0,0.0,46574.289999999986,0.0
C00227,SMB,North America,Low,pricing_risk_score,monitor only,26.53,92224.15,92224.15,0.0,0.0,12805.14,0.0
C00561,SMB,North America,Low,pricing_risk_score,monitor only,26.46,1128474.99,1128474.99,20087.89,0.0,167704.11999999997,0.0
C00802,SMB,Europe,Low,pricing_risk_score,monitor only,26.42,528949.75,528949.75,16567.36,0.0,75025.30000000003,0.0
C00034,SMB,Europe,Low,pricing_risk_score,monitor only,26.41,184486.17,184486.17,3912.4800000000005,0.0,22212.809999999998,0.0
C00124,SMB,LATAM,Low,pricing_risk_score,monitor only,26.34,816521.78,816521.78,5501.26,0.0,124043.40999999997,0.0
C00768,SMB,APAC,Low,pricing_risk_score,monitor only,26.33,458634.78,458634.78,2138.19,0.0,66748.79000000001,0.0
C00336,Mid-Market,Europe,Low,pricing_risk_score,monitor only,26.33,1066379.8,1066379.8,0.0,0.0,190997.62,0.0
C00530,SMB,North America,Low,pricing_risk_score,monitor only,26.32,398920.8,398920.8,40134.11,0.0,64442.03,0.0
C00103,SMB,LATAM,Low,margin_erosion_score,monitor only,26.29,120986.22,120986.22,0.0,0.0,15847.110000000004,0.0
C00487,Mid-Market,Europe,Low,margin_erosion_score,monitor only,26.25,841468.65,841468.65,4243.24,0.0,151293.68999999997,0.0
C00153,SMB,North America,Low,pricing_risk_score,monitor only,26.25,670233.4199999999,670233.4199999999,6018.22,0.0,101068.26000000002,0.0
C00039,SMB,North America,Low,discount_dependency_score,monitor only,26.22,189405.41,189405.41,44004.600000000006,0.0,32168.56,0.0
C01100,SMB,LATAM,Low,pricing_risk_score,monitor only,25.96,356976.94,356976.94,0.0,0.0,46985.65000000001,0.0
C01038,SMB,North America,Low,pricing_risk_score,monitor only,25.94,419696.5,419696.5,7325.08,0.0,60972.49,0.0
C00446,Mid-Market,Europe,Low,margin_erosion_score,monitor only,25.94,392424.5,392424.5,0.0,0.0,70062.51,0.0
C00575,Enterprise,Europe,Low,margin_erosion_score,monitor only,25.91,724692.22,724692.22,0.0,0.0,137745.91,0.0
C00015,SMB,North America,Low,pricing_risk_score,monitor only,25.79,172645.12,172645.12,0.0,0.0,27303.830000000005,0.0
C00147,SMB,Europe,Low,pricing_risk_score,monitor only,25.58,310923.51,310923.51,0.0,0.0,43795.91,0.0
C00831,Mid-Market,North America,Low,pricing_risk_score,monitor only,25.56,1893351.4,1893351.4,17285.58,0.0,296890.73,0.0
C00272,SMB,North America,Low,discount_dependency_score,monitor only,25.52,320980.65,320980.65,50676.78,0.0,49811.78,0.0
C00271,SMB,APAC,Low,pricing_risk_score,monitor only,25.51,430072.82,430072.82,17588.699999999997,0.0,57607.82999999999,0.0
C01125,SMB,North America,Low,pricing_risk_score,monitor only,25.48,152064.87,152064.87,0.0,0.0,17594.74,0.0
C00960,Mid-Market,North America,Low,margin_erosion_score,monitor only,25.47,1520615.56,1520615.56,63691.259999999995,0.0,254490.74000000002,0.0
C00098,SMB,North America,Low,pricing_risk_score,monitor only,25.46,574565.1,574565.1,10327.36,0.0,73141.13,0.0
C01051,Mid-Market,Europe,Low,pricing_risk_score,monitor only,25.37,4061965.64,4061965.64,44865.450000000004,0.0,586072.3999999999,0.0
C00187,SMB,LATAM,Low,discount_dependency_score,monitor only,25.28,48458.51,48458.51,0.0,0.0,5948.310000000004,0.0
C00424,SMB,North America,Low,pricing_risk_score,monitor only,25.27,879082.8099999999,879082.8099999999,0.0,0.0,144737.79,0.0
C00456,SMB,North America,Low,pricing_risk_score,monitor only,25.17,466155.87,466155.87,19221.88,0.0,58461.9,0.0
C00702,SMB,North America,Low,margin_erosion_score,monitor only,25.08,70550.77,70550.77,0.0,0.0,8727.72,0.0
C01153,SMB,North America,Low,pricing_risk_score,monitor only,25.0,148533.96,148533.96,0.0,0.0,22619.770000000008,0.0
C00384,Mid-Market,North America,Low,pricing_risk_score,monitor only,24.94,1929110.99,1929110.99,24760.59,0.0,279418.7699999999,0.0
C01102,SMB,LATAM,Low,pricing_risk_score,monitor only,24.86,603277.08,603277.08,0.0,0.0,98766.26000000002,0.0
C00472,Mid-Market,Europe,Low,margin_erosion_score,monitor only,24.79,734052.83,734052.83,27605.75,0.0,122371.15000000002,0.0
C00766,SMB,North America,Low,pricing_risk_score,monitor only,24.78,564667.79,564667.79,6598.7,0.0,81627.79,0.0
C00665,SMB,Europe,Low,pricing_risk_score,monitor only,24.73,146889.72999999998,146889.72999999998,2797.35,0.0,19661.380000000016,0.0
C00820,SMB,North America,Low,pricing_risk_score,monitor only,24.73,559049.87,559049.87,31169.96,0.0,76747.29999999997,0.0
C00699,Mid-Market,North America,Low,pricing_risk_score,monitor only,24.7,774742.3099999999,774742.3099999999,0.0,0.0,133873.57000000004,0.0
C00229,Mid-Market,LATAM,Low,pricing_risk_score,monitor only,24.69,363157.85,363157.85,0.0,0.0,69013.65999999997,0.0
C01058,SMB,LATAM,Low,pricing_risk_score,monitor only,24.68,522031.29,522031.29,0.0,0.0,80460.88999999998,0.0
C00977,Mid-Market,North America,Low,pricing_risk_score,monitor only,24.64,2143310.65,2143310.65,9280.18,0.0,296107.68000000005,0.0
C00658,SMB,North America,Low,margin_erosion_score,monitor only,24.62,94661.19,94661.19,0.0,0.0,9038.81,0.0
C00795,SMB,Europe,Low,pricing_risk_score,monitor only,24.55,381800.6,381800.6,10148.57,0.0,53138.380000000005,0.0
C01156,SMB,LATAM,Low,pricing_risk_score,monitor only,24.55,229738.9,229738.9,0.0,0.0,33735.909999999996,0.0
C00592,SMB,North America,Low,pricing_risk_score,monitor only,24.47,1040610.78,1040610.78,16562.920000000002,0.0,152129.97,0.0
C01137,Mid-Market,APAC,Low,pricing_risk_score,monitor only,24.44,510310.43,510310.43,0.0,0.0,88856.23000000001,0.0
C00568,SMB,North America,Low,pricing_risk_score,monitor only,24.41,334028.89,334028.89,0.0,0.0,45971.44999999999,0.0
C00206,SMB,North America,Low,pricing_risk_score,monitor only,24.41,172288.54,172288.54,0.0,0.0,20846.059999999998,0.0
C00952,SMB,North America,Low,pricing_risk_score,monitor only,24.35,107375.27,107375.27,0.0,0.0,12945.420000000002,0.0
